digit_1,digit_2,label
2593,51300,7
40431,17604,13
35761,31764,10
47485,29126,17
47829,40160,11
49751,56305,3
52350,8170,16
33679,1324,5
20261,25288,4
53699,6492,11
40355,37813,8
13485,21581,4
3763,22724,17
9730,37006,14
43552,53688,12
8310,10302,7
43113,10827,3
53341,53520,17
3054,7644,7
35049,35458,12
50157,22050,9
14915,42846,10
35655,51967,7
24134,28709,3
25597,30056,11
42222,44771,13
8789,46388,13
34164,42349,9
17561,1063,8
16698,4266,16
49834,40879,1
53100,11730,15
2909,5530,10
30934,29887,9
50035,40465,7
25621,10905,8
1417,46478,17
23347,47373,1
13448,15821,13
44881,48923,7
54534,59462,16
25096,58066,13
44470,36755,12
8564,43233,5
18480,52193,4
48392,24895,10
7358,53917,0
32863,16427,12
50875,2148,6
36939,54618,15
34024,22398,1
55461,11485,18
24359,44549,2
47661,46985,18
37117,11195,15
7849,57326,9
16545,21031,10
44723,15632,1
17484,40848,1
15864,30213,3
56300,58660,12
38594,31747,18
33086,37790,9
33896,4305,17
50871,295,8
20020,49908,2
18412,1487,4
30887,8540,9
5625,2826,0
14180,42735,12
44995,12549,11
11155,44066,15
20508,51563,10
26537,54171,13
21350,10368,2
258,38572,10
2138,23662,0
58955,46694,11
59302,54464,0
23673,44884,18
20073,5618,11
42963,1896,11
31774,49508,5
39862,31176,7
49495,51249,10
47604,43994,11
53217,8227,12
25851,59621,2
42206,15624,8
41221,46062,12
6518,20512,15
33178,50719,6
13743,49355,1
56198,2624,9
11010,26826,16
56227,32108,4
36507,48231,11
35089,29886,17
31094,32009,9
57559,12028,4
53345,14511,9
48958,10586,5
13877,13353,3
53397,45803,10
34247,57363,2
2982,34714,9
22274,3447,9
666,54244,9
7728,260,0
6435,16748,12
36406,29475,18
28724,24940,9
49685,40786,9
44529,50021,16
36487,22243,18
7739,38677,10
19992,54338,11
6597,4368,18
57402,15027,13
31159,45969,9
18429,45702,15
31729,14481,9
46053,18244,12
11068,32848,18
5382,17243,10
45561,35660,0
1601,5448,16
24269,48073,7
2307,47074,17
28002,18784,7
13956,30326,13
5567,15960,15
5947,26724,12
4787,16511,5
6710,29635,11
30812,42477,3
51457,54376,4
52806,59740,7
41694,57720,9
5650,36441,13
9552,56400,4
38776,8872,13
58665,27100,5
23271,57014,10
15585,34335,9
5548,23712,3
28052,22936,6
24620,18029,9
23461,57149,3
21070,8965,16
28732,46317,11
57937,6092,9
56826,29219,2
7885,19021,15
8693,45783,12
3220,42961,17
8110,42080,6
42091,47855,0
7119,5937,18
36161,8236,12
39233,27396,1
31057,24203,11
49640,19549,12
8269,12653,0
29194,18968,5
11071,28726,8
53174,51405,5
43892,54749,8
38104,51993,6
2496,14811,4
12413,4395,16
58504,15339,3
6959,7074,10
27337,6168,11
33579,46965,5
24626,54254,10
34272,59073,15
20023,7864,13
34099,19842,7
43863,45599,12
37570,19590,5
7009,955,6
46977,48402,4
7848,20125,14
46005,28512,14
26359,25310,10
36811,55887,16
42323,52865,0
51231,48959,13
13961,43486,11
33654,6072,17
16379,37298,16
19765,52830,17
20430,40923,13
49248,46655,9
28964,58105,13
46448,20634,13
59688,15643,16
28263,52515,13
17210,406,1
26494,23392,5
5943,35312,13
7641,26547,5
46810,6105,2
59210,25677,2
29976,59404,18
9176,49303,17
8340,6760,8
13327,32570,5
48103,20129,9
58757,41791,18
32221,41591,1
2362,45009,13
27854,6898,3
35151,56642,13
53459,7972,6
13204,4147,8
47949,14430,9
3590,45559,1
35687,29605,7
14467,51915,12
25942,46373,9
3141,30990,16
17655,25329,2
302,5516,1
32441,43924,16
2468,55101,13
56743,58527,3
50376,44952,15
53664,54297,11
18452,28215,18
2336,17982,15
38994,48259,16
13414,24837,15
51775,43008,17
20102,59767,7
18479,43783,12
2444,43535,1
42874,32333,9
203,13467,9
58468,48549,2
5563,5352,7
38194,47980,15
37541,15773,12
27656,42272,13
50306,55338,1
43593,35031,2
2817,10016,2
46639,6033,12
6623,50236,9
35788,35856,1
32535,11243,11
6947,30902,16
32618,17980,15
43191,24026,8
52480,54827,18
23300,42921,6
9804,44078,15
39145,51859,7
51963,58947,13
6407,19949,16
30283,14593,6
12372,23579,0
27386,16387,4
17107,28698,15
22109,49802,15
1451,13699,14
46225,20217,17
12482,44999,5
22081,45315,9
55392,160,8
11570,3772,15
6302,54007,4
33224,7946,18
25793,29284,10
52711,37961,4
20999,47220,6
24306,20442,11
6036,46692,12
39267,7254,9
21951,39509,3
57558,2928,5
9491,6605,11
36888,36031,9
16125,45465,18
33865,31812,16
55904,12904,8
27641,16595,0
13006,56620,13
28329,1411,13
47147,47072,0
38167,36212,13
990,25138,2
33203,41332,1
19664,22416,7
34951,26838,16
55402,14566,3
39196,37727,11
11281,28659,6
12219,16066,8
25665,34918,6
34313,35710,1
2861,27445,9
1123,47757,14
45162,47870,9
24039,8439,9
58934,53564,4
34427,13461,18
26640,39480,18
4707,8384,6
57624,10238,3
30647,5078,17
31805,50308,12
52864,19468,11
51730,44733,14
29920,50441,11
34601,2725,1
25224,20486,15
29919,55944,13
33113,47066,17
137,53805,1
28380,39591,12
47600,9493,13
33675,939,15
43919,9833,16
9348,53253,7
37537,39556,14
11904,53479,5
18158,46802,9
28102,12604,5
3211,44759,8
57387,5956,6
56563,7735,5
59886,59552,16
37958,51261,4
36637,21732,7
50356,3196,17
6122,21915,16
29819,16954,3
3675,10488,9
52655,45549,6
30387,42897,7
4579,59253,11
48208,45925,18
55049,31964,7
29443,57420,9
21197,5175,4
9576,36870,8
51507,8615,1
32753,27306,15
5095,56925,3
7917,53573,9
36720,12892,17
40741,18785,3
880,32784,17
10927,4470,1
29032,56978,17
37193,56960,10
9811,48364,0
29052,33480,1
25411,5537,17
27808,54271,11
53468,20132,10
58805,37548,5
58701,35533,13
34735,21048,8
1372,6897,8
50707,53089,2
24030,24909,8
5301,58323,11
54833,33798,7
2913,46304,1
38177,6901,4
26086,42493,3
32174,18238,15
49581,20158,16
18184,25414,1
40612,10514,2
11322,40562,2
9931,58017,1
12878,41333,10
59501,27609,0
47343,55968,8
29029,46134,12
30834,21017,13
18632,16810,2
59891,57236,18
49869,44362,2
58714,17798,7
8007,3450,4
46758,57524,4
53808,33588,6
58659,34919,0
3751,15469,16
14923,39093,0
29504,32421,12
36046,52469,17
11290,50947,18
22378,6268,4
45254,41948,18
35313,21089,17
34631,33640,0
47874,47122,17
15175,51500,16
11187,41278,5
29407,18017,11
53630,50409,14
21797,47831,8
1603,57,18
12176,18336,15
6131,17298,5
6700,37398,8
58826,6855,12
26338,39603,1
8966,15387,9
40304,17333,3
4161,21064,9
58733,19580,16
39760,45578,13
4190,27555,13
14507,51891,17
23513,47954,6
36634,57630,4
28823,1912,9
48793,59503,15
28088,35017,17
13751,20052,1
1834,7226,16
3327,5355,1
35199,14827,18
10518,42836,14
45902,27622,11
58096,3219,14
15314,15324,6
4699,31860,4
49578,15747,3
45610,22052,16
12828,4811,18
2542,51946,3
24384,14045,12
9847,34928,2
27982,38648,5
43214,25549,10
58704,11182,5
40108,42569,5
56264,43493,7
3359,8771,12
23964,50026,0
37781,12705,10
32206,1944,7
3634,55927,13
30631,13646,9
50268,53618,4
21297,10781,9
40040,39318,6
45849,42853,9
16197,55534,17
20334,32341,4
5478,13596,18
50105,43451,5
25878,23502,9
21129,52083,11
39301,34038,10
42214,29326,16
34844,7904,18
23665,43680,14
18250,16449,2
12473,18397,3
4990,39474,0
53600,30736,13
21358,44110,4
46891,17835,15
13449,42893,10
2140,4151,17
25593,2169,4
7502,11579,1
18881,52052,7
52547,49403,6
11574,4259,5
31693,39829,18
39990,23734,5
11471,29467,4
34775,51328,4
43529,59004,11
44534,51434,9
29950,13299,2
5954,7893,9
7324,13716,14
10911,23365,18
40726,52084,1
35469,44333,9
31277,45906,2
25495,9565,5
18716,58350,0
21362,12203,18
49152,29678,17
59002,1545,13
36217,21147,11
13093,52661,12
154,12726,13
43469,38102,9
47593,36307,7
56411,29110,9
20280,33122,10
12965,4711,14
7300,17898,4
47047,31496,5
33530,28921,16
36393,26600,7
53183,33253,9
31331,40623,14
19849,15163,12
16565,14156,13
13351,7280,4
20795,54728,9
24125,34126,18
57492,58822,12
9380,4873,17
58834,56096,16
45430,32137,3
42097,24152,11
42250,1819,0
43101,47140,3
50388,6128,4
30187,24196,3
15361,23061,18
23387,35638,11
37275,34112,14
11432,50041,18
27624,9812,3
13719,34574,8
42079,34755,5
46148,56011,13
5648,18905,13
51313,36677,8
48654,12719,17
20247,41812,1
31700,32326,10
10696,53387,9
51679,27513,17
53673,22981,0
58459,46073,14
58925,37598,10
14306,44659,17
23185,28979,1
43857,15588,2
29799,57300,12
44498,47229,1
29574,51823,4
27144,5494,10
55868,53827,6
15953,49056,16
21942,11401,15
28717,47120,18
16756,9407,18
41570,13568,3
18841,53920,5
45161,43431,6
34831,4548,7
12302,31828,9
57431,20149,13
52153,11955,4
47822,15272,2
52859,48192,8
2685,4017,5
16622,52630,11
6249,24682,7
19426,48931,1
49004,58821,2
13096,39226,15
47889,44635,15
43286,39256,11
42520,11408,13
32731,20452,7
45964,23514,5
18559,3499,8
18113,10839,9
2791,41740,12
2792,17873,2
46186,50671,3
18962,34073,9
53292,56009,11
46870,7697,16
50794,42413,11
12706,12125,13
41114,25919,9
28119,36744,10
58434,48664,10
50745,55419,3
12354,30132,5
47975,59709,15
25205,13603,5
27578,10771,17
48088,50522,18
36314,21097,0
44024,25758,1
54279,30197,5
30450,58184,4
23792,45466,16
56787,5528,11
16916,2320,6
51319,22494,8
48200,3140,7
35764,28594,6
12254,36056,2
3927,34862,12
13391,48712,16
40710,13942,13
12393,38692,2
51560,36372,15
36388,36494,13
17186,46173,10
29521,34720,14
38396,22860,0
7067,11087,17
22478,27009,14
59771,55615,15
14784,16887,1
38208,44046,1
51991,8018,12
47079,4199,3
41199,37428,17
29488,26479,1
13123,1155,10
23036,39257,16
53701,29477,0
19061,12716,0
56013,9313,9
21878,1658,10
1125,46434,10
27488,27800,4
56721,3398,18
31471,58672,1
48678,27030,17
13257,42951,3
22781,46470,10
5372,29298,7
22581,47022,10
36784,52074,4
36471,2715,13
41098,21060,1
44451,53773,2
57668,12631,5
30865,42517,5
18105,18190,4
11396,57921,16
38901,9864,3
3417,54317,7
2074,46656,11
45884,22485,9
52714,3115,15
47372,37812,2
1813,46947,9
23683,33702,4
23718,5087,8
6637,51447,1
55525,49161,6
1282,30589,11
22417,45554,12
18554,21140,13
55617,14046,7
42113,17300,13
1907,49455,5
36588,14686,12
11466,23795,1
45207,27049,5
7371,50323,6
58257,36321,11
56127,59712,9
15223,40269,9
33554,39380,5
6145,19113,18
35120,29384,5
31575,16632,6
57409,18746,9
52774,44638,8
14508,2393,1
40373,105,10
15700,42575,8
37647,54533,1
51278,42143,15
56683,50750,9
28795,33835,0
39223,30292,10
47207,28571,12
54689,48822,2
27044,58097,3
6006,24055,2
22001,37873,9
52659,38855,4
30217,25492,11
53591,29506,12
5951,31398,7
25711,12851,15
26441,35975,14
41338,41120,4
43541,49043,15
11615,26940,6
49621,55640,3
40769,56242,18
29941,59491,4
32556,47056,9
57340,52047,9
28673,52232,18
32906,6642,11
8143,26007,9
54957,55946,17
23687,40609,6
33213,830,2
35250,16048,4
22521,47315,17
2252,59183,17
27736,32414,3
38707,40958,9
16738,48131,1
30302,43950,18
32568,8184,3
58846,54508,18
20188,53312,17
27222,24379,9
9411,3052,13
45178,35608,14
54268,17248,7
12929,32578,13
55647,13931,12
19556,5962,6
6392,51243,8
21387,58198,10
25171,35144,4
14120,10556,10
28661,31326,18
44786,55005,13
10333,48322,9
44153,34914,7
33682,43656,17
49887,48745,4
51124,21779,14
40705,10158,2
55995,55603,16
49583,42665,8
46902,58589,16
21379,38341,12
33188,58337,16
1560,17180,10
52366,14757,7
20405,23765,6
58986,46574,2
27620,23016,9
21488,42068,2
41813,21112,12
43197,18465,15
11390,38351,8
25794,55172,11
33529,20566,16
48445,57539,18
51887,39935,9
52604,36412,0
45036,6125,11
5750,33397,6
8156,37481,11
7083,28522,1
59573,29374,9
56468,27084,12
11540,43044,10
46105,26770,2
6756,19330,15
26410,21114,5
51842,22255,14
59764,44768,0
50660,47347,4
55598,10234,6
49889,34634,0
9477,33454,6
677,41422,9
16775,28554,15
59026,16028,5
31211,32306,10
29101,56001,8
43179,10757,12
58954,19164,7
18570,53589,7
25740,16693,12
17699,29178,17
18514,30813,3
48320,21021,7
12097,9102,16
41934,51452,16
58705,37694,7
17701,5877,6
14106,39677,15
4286,14008,17
14073,8164,12
11189,52677,2
50831,59761,18
52302,33112,9
17330,7913,16
30116,33598,5
5984,16404,11
9985,11427,6
31283,22788,10
41335,28968,0
45802,20197,4
41206,44850,4
13842,56703,18
36131,42422,1
20883,44960,13
11550,37065,12
9085,7911,9
34080,9544,9
25481,10843,15
28292,16076,10
24357,53228,15
3613,19883,12
55163,48258,3
38445,4330,16
9053,16068,13
270,53929,15
14768,37045,1
3027,45227,9
16852,44920,16
15714,30824,3
38447,6358,16
13378,59012,0
39230,33994,13
19481,57744,9
35414,20455,13
57533,27505,15
57713,23943,0
43434,33063,6
33734,48174,12
29757,49498,11
44769,10726,17
42148,38731,10
22501,30379,12
11903,19106,14
14560,9456,9
32002,7666,3
47088,2678,8
42680,48739,17
54296,54305,11
18286,20646,16
19601,22657,9
713,23168,6
35200,7349,1
56221,17810,12
4097,11395,1
16430,27281,0
19750,45622,6
32883,59132,15
15901,11086,2
43456,52540,14
25353,24245,0
23657,84,16
3189,47303,16
16480,24646,17
25583,2931,3
39279,14527,3
43103,19228,15
52358,38519,9
49563,22897,0
1924,48128,9
29970,30949,3
59832,55632,17
26014,7791,18
12039,36370,18
24249,31879,7
6587,10925,15
46325,271,4
56658,54678,16
15911,31453,4
11052,39698,2
31355,23246,7
30145,2291,15
1250,29453,11
20746,52407,16
44745,35020,11
4762,16702,18
57293,13181,12
51837,13079,17
52334,10207,11
24816,22528,16
12098,51906,8
53567,23894,11
50724,13637,16
53109,2269,0
47576,56337,12
20146,10115,17
49709,21707,14
6251,35844,15
40031,49739,0
43943,57910,11
49973,58484,18
58511,16577,16
30578,7978,0
41596,9547,13
22037,35482,13
33481,51814,4
34830,50689,2
8443,18883,9
32857,39695,10
18111,52843,18
55485,45307,9
53523,44530,13
45012,24519,14
58809,57424,3
45819,34123,9
39396,12274,3
26364,38141,10
39130,58702,1
44707,47971,2
8321,28214,11
8550,25989,10
3209,32442,13
41074,613,3
16407,49002,10
37101,37696,11
33704,2377,2
2777,47813,9
13882,14676,15
51720,432,2
16443,53115,8
49790,7521,3
17562,9797,12
32537,12568,9
13008,12633,8
9263,12477,9
39088,26464,14
27746,48963,9
53956,7827,11
16015,44696,9
31636,45269,15
18964,19320,18
43496,58179,18
20532,2688,10
23566,57471,0
48906,7726,4
40888,41832,2
32758,54260,14
30378,55930,13
37826,18643,2
7909,7333,4
42429,47251,5
57895,22808,17
52640,58724,6
48066,11280,9
41983,226,18
37699,27775,15
33309,54527,2
19044,2150,8
50261,35510,11
11723,22787,0
6658,59626,16
32783,10118,1
37041,40585,18
40172,56821,11
6198,16548,16
41455,58438,6
29168,42955,14
17614,5022,7
6865,14864,3
50659,26130,12
37761,31982,14
14734,12879,12
2469,7353,11
51873,50015,8
59146,2382,8
11451,20527,4
12596,51896,3
27402,14142,9
18762,11353,9
58645,48982,2
43900,49379,4
16737,34269,10
34537,16836,7
10074,35456,11
31756,26370,14
24149,2822,15
6930,45575,9
2683,9986,0
16498,28333,6
51208,28361,1
30605,26222,3
13007,3252,16
28715,9068,15
55117,8005,18
24131,47571,13
23640,3898,10
3446,56502,8
5417,13319,16
52398,27381,8
38917,39291,17
5791,34091,1
17282,29286,18
30002,22757,9
4888,53205,13
58039,50416,13
6595,34848,11
32877,39047,16
56137,43739,3
35524,13664,13
48722,23817,17
12151,34643,11
41769,52189,11
55943,3658,8
31945,14694,11
12084,34499,6
43273,846,6
19752,56055,11
15630,59344,18
21527,18378,8
57536,59648,8
58751,19939,11
20216,27589,12
22730,55451,17
14330,22030,5
59408,7193,14
58029,3187,15
47075,33304,16
53597,38465,10
28259,7753,9
9841,8223,0
22552,19781,18
1438,43594,6
44190,697,4
3528,38528,10
18820,8245,14
45801,35393,11
31456,6549,11
25335,9390,18
31162,45931,1
48483,10513,8
44906,33956,17
54490,36249,9
24136,54150,15
10978,54623,7
7689,3818,18
58042,48058,14
53454,25594,7
41997,3388,4
10119,32644,3
52674,44175,7
45031,36511,12
14365,20215,9
30884,1164,4
19976,45477,12
50451,31459,16
20662,44598,0
18655,57991,7
55386,45653,17
26581,48737,17
22872,19814,9
20586,1376,16
14859,6938,17
10497,23125,6
49209,2133,16
59049,25234,4
15615,50806,9
43749,36094,1
51921,14434,9
48053,26934,15
36064,59707,3
15252,33756,18
10794,40197,18
17295,8643,12
14266,26196,14
53582,14417,1
12189,25109,13
22894,13433,10
8237,55360,11
4216,47226,2
23900,16938,1
31849,11477,14
59035,20257,2
34283,50072,0
26681,21045,8
24341,7341,15
16112,20528,14
10587,50043,3
23306,7865,5
39602,23893,6
40344,31911,10
33608,29049,5
46031,35028,9
23071,46301,9
17940,50821,8
55260,28154,11
55714,14908,17
6056,47391,1
5395,56873,16
23864,55289,15
21690,29727,16
48790,1249,2
24095,45115,9
40913,45391,4
34800,51580,11
47598,7491,1
11763,24496,18
8495,9669,7
53697,32168,5
7093,59692,1
42993,6460,18
24054,17685,10
10121,1815,1
38497,14532,7
23578,40658,1
54301,27129,13
17936,9323,14
52223,6659,17
43660,10505,9
42072,7585,0
38029,38002,10
56476,31468,17
53076,52993,0
45449,17313,13
48846,37784,7
54571,19023,16
25286,31271,16
3922,59409,18
55535,28529,16
7760,29578,0
48724,29737,18
29943,15323,18
14133,5511,12
10044,42263,4
11219,27143,12
2567,6615,9
58784,43458,1
57655,54286,2
4270,27048,8
8342,10758,4
9437,14919,9
29087,28917,13
7239,33942,10
33533,45209,6
1386,48495,8
42355,4877,13
56262,2394,17
35373,14558,3
1864,4959,13
51557,44076,9
4633,42215,3
16806,7305,9
53900,10185,5
9999,580,18
25290,45204,1
21850,54512,9
30778,33638,13
12900,8674,18
42083,43546,11
57931,45262,15
37498,34326,11
3225,16945,3
28436,39624,0
756,34959,7
20643,58032,11
41359,10567,2
26688,40530,2
28847,9469,9
18533,50355,6
14687,5407,16
30117,35562,12
17901,30826,11
44321,7596,4
28626,57915,13
49083,58738,0
10469,48824,8
58535,43384,16
42534,19028,11
44270,21693,7
37107,51559,14
27818,3957,13
54284,51304,7
12655,177,10
50194,23681,18
25911,18693,11
9923,21364,1
3498,24592,15
28031,58570,10
9924,2071,4
1315,49936,11
11042,10270,15
9343,52192,14
758,50028,2
38856,56606,0
50300,40780,9
33240,29229,17
58973,39376,0
50836,11160,8
52928,5751,2
5504,23466,17
17201,37995,11
9910,35846,15
9262,37630,2
51380,27748,18
45675,4329,18
59486,51120,10
58426,37290,10
11685,58479,1
45853,18330,6
55269,41284,2
47190,53171,7
38668,41405,7
2802,30457,1
15695,40849,6
14752,55197,4
4240,18259,1
57155,40926,3
36537,49334,5
33558,42502,10
38142,40835,4
27634,44551,9
23251,39932,9
22992,8634,4
12168,23818,1
20358,53352,14
58552,7312,9
36278,46679,1
15246,42266,17
59093,38794,7
42743,19341,16
10611,48460,2
11853,815,14
33940,3026,8
8450,41775,13
502,63,9
17747,40748,14
27868,46465,12
54646,31490,0
58877,13000,16
36697,6279,9
2439,13923,1
12230,31409,12
21580,30364,10
26723,1737,3
3503,31244,9
28701,46561,4
25282,18324,9
14416,58199,8
20298,48860,10
42469,12224,13
12786,50688,3
43428,32779,11
30787,16552,8
17697,26757,1
12875,58895,4
55124,25691,2
2936,50419,4
39662,50453,1
31172,27826,4
30321,4016,2
51975,32340,13
7294,52554,0
45966,36312,0
31247,49950,5
39175,38688,7
36848,10415,3
22900,28282,2
31127,6591,0
8242,51980,0
38679,25646,6
21479,48581,13
9389,12446,3
5578,2963,13
44845,28308,18
32164,5816,2
44517,42898,3
47542,45398,12
17718,29161,18
37426,48246,2
24727,48405,13
13826,58609,0
57194,53137,16
33774,14200,12
49456,58256,0
10818,40392,4
42927,50121,16
37212,54882,16
6374,33924,10
36996,28008,4
29715,28461,13
8372,42564,9
55209,12971,1
23120,7166,4
25442,58536,6
49238,29572,5
22079,7801,2
35447,35743,14
40394,12243,2
25724,27543,16
30762,46616,8
49800,1014,7
56199,19241,9
35730,49175,6
40916,44893,9
45840,42750,4
48287,58708,7
59687,8016,0
15648,25864,1
33615,9103,1
3999,20563,1
58888,17009,0
28450,10743,12
48504,47905,10
47154,19344,7
35659,17170,8
31264,59473,14
34797,38107,11
16130,49607,12
48107,56958,4
17904,42014,11
6115,57968,10
15419,980,9
14141,6490,13
24983,56882,10
53299,52650,5
35380,9268,12
13720,27250,10
49810,3641,16
47952,45339,13
37319,15772,8
52141,6614,0
36565,39167,8
33012,58058,17
50439,48459,9
37602,16599,15
3542,652,14
49182,53431,16
30318,55152,0
53380,3045,1
5165,11841,11
44313,55547,3
15216,49812,16
53062,19277,6
36818,10014,16
14777,53239,11
14343,27159,1
33260,35417,16
20203,43497,9
35137,16353,5
50189,54675,1
29993,35182,18
1462,56270,18
802,21294,6
37911,54364,16
41924,48502,11
27029,47484,8
51799,39097,11
30960,5146,16
53601,52098,12
20249,43108,16
24127,24231,3
22046,42788,6
51966,15554,7
31629,19090,1
29016,2146,3
13616,18910,16
37591,19931,17
46162,8418,1
5385,17147,9
51686,11150,18
50042,39663,2
55755,54664,10
50901,2735,3
56855,10836,6
36479,21746,13
50196,21638,2
5058,2937,10
56353,8499,7
5757,54103,10
49251,52069,6
48265,38012,13
10436,36716,3
24883,38851,14
20661,56744,1
57974,51271,18
19626,25033,12
28373,22721,3
46958,36970,13
827,56253,16
51240,13265,18
59588,1526,14
8903,32406,10
39529,7100,4
12248,19149,11
29096,23341,5
35386,6892,12
36997,27651,12
17402,44488,14
58588,31301,14
39229,32327,16
1767,54691,7
4924,49651,15
26910,42764,9
44930,11934,18
21819,19683,16
38168,8111,9
35931,7554,2
32488,776,9
5491,19054,16
9446,20857,7
46684,34940,9
19351,9090,6
45847,27623,7
6920,12529,18
13150,18503,12
57314,39287,4
58237,281,12
4906,25333,4
4242,54191,12
22500,14437,6
56472,9549,16
9984,28798,6
15226,15104,17
26691,33305,15
38313,2502,16
45594,38534,16
9900,27286,8
51237,45870,14
10080,2358,8
32563,12639,13
27961,47585,11
16016,30720,12
24138,49485,16
35566,41107,3
31979,20656,15
42403,19248,11
21003,12461,2
36572,33689,15
51740,19322,18
39407,21593,8
1461,25301,8
19966,13946,14
11102,53901,11
29302,34128,14
7405,3431,1
33019,5911,3
30938,48647,18
20186,36863,18
3269,24629,0
5756,10429,11
7648,33672,2
23798,30844,17
46355,33396,10
1817,18069,12
12577,50837,3
45096,28498,8
54345,43996,2
23538,8370,4
53087,2546,13
21511,35986,3
59208,36108,1
1054,4571,16
936,54841,15
30648,31291,7
34834,37863,11
11472,53846,12
58587,52916,10
31657,5672,9
20755,31960,12
43597,17808,8
39558,25596,1
1259,54110,11
58414,46705,10
2119,20776,13
45411,41319,13
2110,36577,13
56653,15998,16
6532,52017,9
2425,6847,0
36822,2317,13
51160,38303,1
50135,4755,3
39559,50679,3
9450,55400,9
51404,32830,4
44512,5696,17
51383,59099,0
56415,40334,4
29596,28371,3
29269,12179,18
43,10313,13
19684,7842,5
32768,46601,1
57758,31927,7
53358,46657,17
19973,52409,9
7242,44344,0
37770,59565,17
43725,45528,18
32603,1003,10
45725,55056,0
23846,55132,8
14587,24330,5
17724,2671,12
51996,37157,11
20331,50271,11
10967,42239,4
45188,30208,18
18647,16496,16
43012,19642,16
53456,43850,11
22065,39827,17
14766,10407,0
58203,17337,10
47061,44931,18
32513,400,2
43824,7275,1
6376,59954,10
27123,14981,13
18150,26177,9
4627,622,14
26022,2876,1
48474,46878,5
54302,14491,9
15012,31138,9
13488,32134,14
32627,3116,7
34982,55741,17
14121,32770,8
26378,11153,13
594,32455,6
13117,43465,0
31142,30199,15
29564,19766,9
31545,3681,14
18032,5923,3
9314,38792,5
11997,35466,5
18325,41281,18
37345,24426,5
40718,2266,5
51869,2147,0
20771,13522,2
9288,59441,16
15172,18602,18
26645,26276,9
31168,44279,4
9966,9571,7
32671,21483,16
20003,18794,9
36567,19101,12
20302,33205,17
43617,9856,1
2191,6943,8
1598,28205,7
35587,26220,18
53095,42886,3
51301,59965,1
56698,50792,7
2306,21733,17
8813,48589,9
37697,22982,6
57641,1645,0
18056,4361,4
16388,2620,14
51864,53470,5
5419,21079,5
42690,51266,17
51562,14275,12
37649,43630,11
40727,14746,0
7495,9926,15
14601,40889,15
53149,2783,2
17821,59342,0
44069,8412,4
10716,16331,13
17495,19402,11
35574,12938,11
5770,32028,16
50743,48310,13
56284,28869,7
41347,44607,9
36561,43362,7
38322,4243,6
26076,19043,17
1055,13398,10
43043,46829,14
17738,29837,2
14478,50523,0
56247,14485,5
13313,29117,7
48996,53608,11
26298,252,2
22182,2479,15
51731,37713,16
58015,28015,1
26960,9334,17
40372,35834,16
37711,5037,15
54069,21412,16
40880,39517,16
16165,9528,17
54343,29785,12
7568,23460,11
7153,7825,8
36529,11621,2
20537,37308,5
40751,7931,7
29860,56058,7
8349,48414,0
54288,30415,8
52125,54013,3
33167,43365,9
58560,7237,1
59457,30406,9
5275,36098,1
23342,43105,11
51428,17261,16
42604,1975,16
16415,57835,4
19456,49683,13
43628,58049,13
50238,5754,7
19723,36411,7
55243,43934,13
58662,42425,13
39533,42257,12
32505,37800,13
56269,17296,18
13403,41022,13
9749,41016,5
52402,11436,2
31895,39475,6
6210,7572,1
55501,58966,3
18264,23429,4
10916,45635,6
30470,47093,17
24642,3066,8
33861,59581,17
35641,38666,10
32527,14312,10
53575,14193,4
16466,44823,2
12119,48547,0
24665,56938,5
8051,23559,10
47382,38330,11
40315,58208,13
7460,50691,2
30059,16550,6
32580,9303,12
18134,37786,3
11212,14102,9
9107,19290,15
43217,24827,6
13971,24690,11
28045,21471,9
7745,56417,13
24265,35865,1
14855,23277,9
55619,14074,5
27616,35754,7
52157,15784,4
28117,26680,14
4743,22612,11
36994,12259,0
345,3726,15
16032,53428,5
50104,20971,7
11221,27419,12
56897,27191,18
1363,48693,8
18843,50860,17
14503,22445,9
43914,10800,8
29065,49448,15
9768,7107,11
17443,1013,17
5932,19053,2
17381,5990,6
42865,13870,4
42877,30033,6
50540,8992,10
20926,36170,11
39577,3889,1
14730,59616,1
35947,29123,4
41438,40033,1
15229,7250,12
1860,24347,11
28124,25652,9
28367,4917,12
34240,17338,5
45289,55010,14
44967,23208,13
18955,2124,17
8486,8592,18
14605,46078,16
46719,22527,7
48659,27918,17
51479,6685,2
37404,44461,14
36725,8519,5
35205,35944,3
45306,38320,7
48303,41402,14
49524,35564,6
6734,44133,11
33512,12488,5
27164,33962,12
45855,31664,12
6394,40509,1
39587,18453,3
47688,17675,8
53767,23560,8
12671,35279,11
4366,30192,15
38621,13277,11
53290,23851,3
10252,36164,1
37321,29974,10
20276,33259,1
29516,7658,10
30562,57513,17
20428,46716,13
44262,54450,17
2932,50635,15
58118,43748,14
57282,38831,10
6715,39904,12
2125,9255,3
16320,4092,9
39763,18591,5
2440,21574,1
58749,38672,7
40557,34340,14
37538,46467,13
7562,23440,8
53848,48607,0
9776,54959,6
19431,44132,6
45492,1346,9
13999,12300,3
52954,38382,8
59847,27512,0
47751,23119,12
625,48002,17
22332,35833,12
57398,4884,1
16195,37431,8
22932,28946,0
14907,19948,17
51905,43548,17
59678,42146,16
35706,821,1
7959,6253,13
27801,15341,17
842,38269,7
23706,45047,2
54544,22725,18
2901,25480,3
47390,14433,13
