digit_1,digit_2,label
57492,58822,6
9380,4873,11
58834,56096,12
45430,32137,5
42097,24152,5
42250,1819,0
43101,47140,5
50388,6128,8
30187,24196,3
15361,23061,10
23387,35638,9
37275,34112,10
11432,50041,10
27624,9812,9
13719,34574,8
42079,34755,13
46148,56011,13
5648,18905,5
51313,36677,16
48654,12719,17
20247,41812,3
31700,32326,10
10696,53387,3
51679,27513,13
53673,22981,4
58459,46073,6
58925,37598,8
14306,44659,17
23185,28979,3
43857,15588,8
29799,57300,10
44498,47229,7
29574,51823,8
27144,5494,8
55868,53827,14
15953,49056,14
21942,11401,7
28717,47120,14
16756,9407,16
41570,13568,3
18841,53920,7
45161,43431,14
34831,4548,9
12302,31828,11
57431,20149,11
52153,11955,6
47822,15272,2
52859,48192,14
2685,4017,13
16622,52630,11
6249,24682,9
19426,48931,7
49004,58821,8
13096,39226,15
47889,44635,11
43286,39256,3
42520,11408,9
32731,20452,13
45964,23514,7
18559,3499,16
18113,10839,9
2791,41740,4
2792,17873,4
46186,50671,9
18962,34073,7
53292,56009,7
46870,7697,16
50794,42413,9
12706,12125,5
41114,25919,9
28119,36744,4
58434,48664,2
50745,55419,11
12354,30132,11
47975,59709,9
25205,13603,13
27578,10771,9
48088,50522,12
36314,21097,4
44024,25758,9
54279,30197,9
30450,58184,12
23792,45466,12
56787,5528,9
16916,2320,8
51319,22494,14
48200,3140,7
35764,28594,14
12254,36056,4
3927,34862,12
13391,48712,14
40710,13942,11
12393,38692,8
51560,36372,13
36388,36494,5
17186,46173,10
29521,34720,8
38396,22860,2
7067,11087,11
22478,27009,6
59771,55615,15
14784,16887,7
38208,44046,3
51991,8018,6
47079,4199,3
41199,37428,17
29488,26479,1
13123,1155,8
23036,39257,8
53701,29477,8
19061,12716,0
56013,9313,5
21878,1658,2
1125,46434,8
27488,27800,12
56721,3398,12
31471,58672,5
48678,27030,15
13257,42951,5
22781,46470,8
5372,29298,15
22581,47022,6
36784,52074,10
36471,2715,7
41098,21060,5
44451,53773,2
57668,12631,13
30865,42517,7
18105,18190,10
11396,57921,12
38901,9864,5
3417,54317,11
2074,46656,5
45884,22485,17
52714,3115,15
47372,37812,2
1813,46947,5
23683,33702,6
23718,5087,10
6637,51447,3
55525,49161,8
1282,30589,11
22417,45554,6
18554,21140,13
55617,14046,7
42113,17300,5
1907,49455,5
36588,14686,8
11466,23795,7
45207,27049,13
7371,50323,6
58257,36321,5
56127,59712,5
15223,40269,11
33554,39380,9
6145,19113,18
35120,29384,13
31575,16632,6
57409,18746,15
52774,44638,10
14508,2393,3
40373,105,2
15700,42575,8
37647,54533,1
51278,42143,11
56683,50750,1
28795,33835,2
39223,30292,8
47207,28571,6
54689,48822,2
27044,58097,7
6006,24055,10
22001,37873,17
52659,38855,6
30217,25492,7
53591,29506,6
5951,31398,13
25711,12851,11
26441,35975,12
41338,41120,4
43541,49043,13
11615,26940,6
49621,55640,3
40769,56242,10
29941,59491,8
32556,47056,13
57340,52047,1
28673,52232,10
32906,6642,9
8143,26007,7
54957,55946,15
23687,40609,12
33213,830,4
35250,16048,6
22521,47315,17
2252,59183,11
27736,32414,5
38707,40958,1
16738,48131,5
30302,43950,16
32568,8184,3
58846,54508,14
20188,53312,17
27222,24379,13
9411,3052,7
45178,35608,14
54268,17248,15
12929,32578,5
55647,13931,10
19556,5962,8
6392,51243,14
21387,58198,8
25171,35144,10
14120,10556,10
28661,31326,16
44786,55005,5
10333,48322,5
44153,34914,11
33682,43656,17
49887,48745,12
51124,21779,10
40705,10158,4
55995,55603,8
49583,42665,8
46902,58589,10
21379,38341,4
33188,58337,8
1560,17180,10
52366,14757,9
20405,23765,14
58986,46574,6
27620,23016,9
21488,42068,8
41813,21112,12
43197,18465,7
11390,38351,14
25794,55172,3
33529,20566,10
48445,57539,12
51887,39935,5
52604,36412,4
45036,6125,7
5750,33397,12
8156,37481,3
7083,28522,5
59573,29374,9
56468,27084,8
11540,43044,8
46105,26770,4
6756,19330,13
26410,21114,11
51842,22255,14
59764,44768,8
50660,47347,12
55598,10234,10
49889,34634,0
9477,33454,8
677,41422,13
16775,28554,15
59026,16028,9
31211,32306,6
29101,56001,8
43179,10757,10
58954,19164,9
18570,53589,11
25740,16693,6
17699,29178,11
18514,30813,5
48320,21021,9
12097,9102,12
41934,51452,12
58705,37694,9
17701,5877,10
14106,39677,11
4286,14008,9
14073,8164,10
11189,52677,8
50831,59761,14
52302,33112,7
17330,7913,10
30116,33598,13
5984,16404,7
9985,11427,6
31283,22788,4
41335,28968,2
45802,20197,12
41206,44850,8
13842,56703,16
36131,42422,5
20883,44960,11
11550,37065,12
9085,7911,1
34080,9544,1
25481,10843,13
28292,16076,2
24357,53228,7
3613,19883,8
55163,48258,11
38445,4330,10
9053,16068,7
270,53929,7
14768,37045,7
3027,45227,17
16852,44920,14
15714,30824,9
38447,6358,14
13378,59012,8
39230,33994,9
19481,57744,15
35414,20455,5
57533,27505,9
57713,23943,4
43434,33063,8
33734,48174,8
29757,49498,5
44769,10726,17
42148,38731,8
22501,30379,12
11903,19106,14
14560,9456,1
32002,7666,9
47088,2678,10
42680,48739,13
54296,54305,5
18286,20646,8
19601,22657,3
713,23168,8
35200,7349,7
56221,17810,4
4097,11395,5
16430,27281,6
19750,45622,8
32883,59132,9
15901,11086,2
43456,52540,8
25353,24245,4
23657,84,10
3189,47303,14
16480,24646,17
25583,2931,11
39279,14527,3
43103,19228,9
52358,38519,11
49563,22897,8
1924,48128,3
29970,30949,9
59832,55632,9
26014,7791,12
12039,36370,14
24249,31879,9
6587,10925,13
46325,271,8
56658,54678,12
15911,31453,12
11052,39698,2
31355,23246,15
30145,2291,7
1250,29453,11
20746,52407,8
44745,35020,3
4762,16702,12
57293,13181,8
51837,13079,11
52334,10207,3
24816,22528,14
12098,51906,12
53567,23894,7
50724,13637,16
53109,2269,4
47576,56337,4
20146,10115,9
49709,21707,12
6251,35844,9
40031,49739,8
43943,57910,5
49973,58484,18
58511,16577,8
30578,7978,0
41596,9547,5
22037,35482,11
33481,51814,12
34830,50689,6
8443,18883,11
32857,39695,10
18111,52843,18
55485,45307,3
53523,44530,11
45012,24519,10
58809,57424,3
45819,34123,11
39396,12274,7
26364,38141,4
39130,58702,7
44707,47971,4
8321,28214,11
8550,25989,2
3209,32442,11
41074,613,5
16407,49002,4
37101,37696,3
33704,2377,8
2777,47813,15
13882,14676,7
51720,432,10
16443,53115,12
49790,7521,5
17562,9797,12
32537,12568,5
13008,12633,12
9263,12477,7
39088,26464,12
27746,48963,1
53956,7827,9
16015,44696,7
31636,45269,9
18964,19320,12
43496,58179,16
20532,2688,8
23566,57471,6
48906,7726,12
40888,41832,2
32758,54260,10
30378,55930,13
37826,18643,6
7909,7333,12
42429,47251,7
57895,22808,17
52640,58724,12
48066,11280,15
41983,226,18
37699,27775,11
33309,54527,10
19044,2150,12
50261,35510,3
11723,22787,6
6658,59626,10
32783,10118,7
37041,40585,16
40172,56821,7
6198,16548,12
41455,58438,10
29168,42955,14
17614,5022,15
6865,14864,7
50659,26130,12
37761,31982,6
14734,12879,4
2469,7353,5
51873,50015,12
59146,2382,14
11451,20527,4
12596,51896,9
27402,14142,15
18762,11353,17
58645,48982,2
43900,49379,12
16737,34269,6
34537,16836,11
10074,35456,5
31756,26370,10
24149,2822,11
6930,45575,15
2683,9986,8
16498,28333,6
51208,28361,9
30605,26222,3
13007,3252,8
28715,9068,15
55117,8005,16
24131,47571,11
23640,3898,6
3446,56502,16
5417,13319,12
52398,27381,16
38917,39291,17
5791,34091,9
17282,29286,16
30002,22757,3
4888,53205,11
58039,50416,9
6595,34848,5
32877,39047,14
56137,43739,3
35524,13664,13
48722,23817,11
12151,34643,5
41769,52189,9
55943,3658,14
31945,14694,3
12084,34499,14
43273,846,6
19752,56055,7
15630,59344,12
21527,18378,10
57536,59648,8
58751,19939,9
20216,27589,12
22730,55451,11
14330,22030,11
59408,7193,8
58029,3187,13
47075,33304,8
53597,38465,10
28259,7753,5
9841,8223,2
22552,19781,18
1438,43594,8
44190,697,8
3528,38528,10
18820,8245,14
45801,35393,5
31456,6549,11
25335,9390,14
31162,45931,9
48483,10513,10
44906,33956,11
54490,36249,15
24136,54150,7
10978,54623,9
7689,3818,10
58042,48058,12
53454,25594,7
41997,3388,6
10119,32644,3
52674,44175,13
45031,36511,6
14365,20215,9
30884,1164,6
19976,45477,6
50451,31459,12
20662,44598,0
18655,57991,13
55386,45653,9
26581,48737,9
22872,19814,15
20586,1376,12
14859,6938,9
10497,23125,8
49209,2133,14
59049,25234,12
15615,50806,13
43749,36094,9
51921,14434,13
48053,26934,13
36064,59707,5
15252,33756,10
10794,40197,18
17295,8643,6
14266,26196,8
53582,14417,5
12189,25109,7
22894,13433,4
8237,55360,9
4216,47226,2
23900,16938,7
31849,11477,12
59035,20257,8
34283,50072,0
26681,21045,16
24341,7341,7
16112,20528,10
10587,50043,7
23306,7865,9
39602,23893,14
40344,31911,8
33608,29049,5
46031,35028,7
23071,46301,17
17940,50821,12
55260,28154,7
55714,14908,9
6056,47391,3
5395,56873,8
23864,55289,15
21690,29727,10
48790,1249,2
24095,45115,3
40913,45391,8
34800,51580,7
47598,7491,3
11763,24496,16
8495,9669,11
53697,32168,11
7093,59692,3
42993,6460,18
24054,17685,10
10121,1815,1
38497,14532,7
23578,40658,3
54301,27129,7
17936,9323,14
52223,6659,9
43660,10505,9
42072,7585,6
38029,38002,2
56476,31468,13
53076,52993,2
45449,17313,13
48846,37784,11
54571,19023,16
25286,31271,14
3922,59409,14
55535,28529,14
7760,29578,2
48724,29737,16
29943,15323,16
14133,5511,4
10044,42263,10
11219,27143,6
2567,6615,3
58784,43458,1
57655,54286,10
4270,27048,8
8342,10758,6
9437,14919,9
29087,28917,5
7239,33942,10
33533,45209,14
1386,48495,8
42355,4877,7
56262,2394,13
35373,14558,5
1864,4959,9
51557,44076,7
4633,42215,7
16806,7305,9
53900,10185,11
9999,580,16
25290,45204,1
21850,54512,5
30778,33638,13
12900,8674,18
42083,43546,5
57931,45262,7
37498,34326,11
3225,16945,11
28436,39624,2
756,34959,15
20643,58032,3
41359,10567,10
26688,40530,4
28847,9469,15
18533,50355,14
14687,5407,16
30117,35562,4
17901,30826,5
44321,7596,12
28626,57915,7
49083,58738,6
10469,48824,8
58535,43384,12
42534,19028,5
44270,21693,15
37107,51559,12
27818,3957,9
54284,51304,7
12655,177,10
50194,23681,10
25911,18693,5
9923,21364,3
3498,24592,13
28031,58570,4
9924,2071,12
1315,49936,5
11042,10270,9
9343,52192,12
758,50028,10
38856,56606,6
50300,40780,3
33240,29229,11
58973,39376,0
50836,11160,14
52928,5751,2
5504,23466,15
17201,37995,7
9910,35846,7
9262,37630,8
51380,27748,14
45675,4329,12
59486,51120,10
58426,37290,10
11685,58479,5
45853,18330,6
55269,41284,10
47190,53171,7
38668,41405,11
2802,30457,3
15695,40849,6
14752,55197,4
4240,18259,5
57155,40926,7
36537,49334,5
33558,42502,2
38142,40835,12
27634,44551,1
23251,39932,15
22992,8634,8
12168,23818,1
20358,53352,14
58552,7312,17
36278,46679,7
15246,42266,11
59093,38794,9
42743,19341,16
10611,48460,10
11853,815,14
33940,3026,8
8450,41775,7
502,63,5
17747,40748,10
27868,46465,10
54646,31490,6
58877,13000,12
36697,6279,5
2439,13923,5
12230,31409,4
21580,30364,4
26723,1737,9
3503,31244,13
28701,46561,6
25282,18324,3
14416,58199,14
20298,48860,2
42469,12224,7
12786,50688,7
43428,32779,5
30787,16552,8
17697,26757,3
12875,58895,6
55124,25691,6
2936,50419,6
39662,50453,9
31172,27826,4
30321,4016,6
51975,32340,5
7294,52554,6
45966,36312,0
31247,49950,7
39175,38688,7
36848,10415,3
22900,28282,4
31127,6591,0
8242,51980,8
38679,25646,8
21479,48581,5
9389,12446,9
5578,2963,7
44845,28308,14
32164,5816,6
44517,42898,9
47542,45398,4
17718,29161,16
37426,48246,4
24727,48405,11
13826,58609,0
57194,53137,10
33774,14200,4
49456,58256,6
10818,40392,12
42927,50121,8
37212,54882,14
6374,33924,6
36996,28008,10
29715,28461,5
8372,42564,11
55209,12971,3
23120,7166,4
25442,58536,8
49238,29572,13
22079,7801,10
35447,35743,8
40394,12243,8
25724,27543,8
30762,46616,10
49800,1014,7
56199,19241,9
35730,49175,14
40916,44893,7
45840,42750,4
48287,58708,7
59687,8016,6
15648,25864,1
33615,9103,7
3999,20563,7
58888,17009,8
28450,10743,10
48504,47905,10
47154,19344,15
35659,17170,8
31264,59473,6
34797,38107,11
16130,49607,4
48107,56958,6
17904,42014,5
6115,57968,8
15419,980,15
14141,6490,11
24983,56882,10
53299,52650,5
35380,9268,12
13720,27250,10
49810,3641,10
47952,45339,9
37319,15772,16
52141,6614,6
36565,39167,16
33012,58058,9
50439,48459,9
37602,16599,13
3542,652,8
49182,53431,16
30318,55152,8
53380,3045,1
5165,11841,11
44313,55547,3
15216,49812,10
53062,19277,10
36818,10014,14
14777,53239,9
14343,27159,3
33260,35417,12
20203,43497,3
35137,16353,7
50189,54675,5
29993,35182,18
1462,56270,18
802,21294,12
37911,54364,8
41924,48502,11
27029,47484,16
51799,39097,5
30960,5146,10
53601,52098,10
20249,43108,10
24127,24231,9
22046,42788,6
51966,15554,11
31629,19090,7
29016,2146,11
13616,18910,16
37591,19931,15
46162,8418,3
5385,17147,15
51686,11150,12
50042,39663,2
55755,54664,6
50901,2735,5
56855,10836,10
36479,21746,11
50196,21638,4
5058,2937,2
56353,8499,7
5757,54103,6
49251,52069,10
48265,38012,13
10436,36716,5
24883,38851,8
20661,56744,1
57974,51271,12
19626,25033,4
28373,22721,7
46958,36970,13
827,56253,16
51240,13265,18
59588,1526,8
8903,32406,2
39529,7100,8
12248,19149,11
29096,23341,11
35386,6892,4
36997,27651,4
17402,44488,6
58588,31301,6
39229,32327,16
1767,54691,11
4924,49651,7
26910,42764,1
44930,11934,14
21819,19683,12
38168,8111,13
35931,7554,6
32488,776,5
5491,19054,10
9446,20857,13
46684,34940,15
19351,9090,14
45847,27623,11
6920,12529,12
13150,18503,10
57314,39287,10
58237,281,6
4906,25333,4
4242,54191,10
22500,14437,8
56472,9549,14
9984,28798,10
15226,15104,11
26691,33305,9
38313,2502,12
45594,38534,14
9900,27286,16
51237,45870,8
10080,2358,8
32563,12639,7
27961,47585,3
16016,30720,10
24138,49485,14
35566,41107,9
31979,20656,11
42403,19248,9
21003,12461,8
36572,33689,9
51740,19322,14
39407,21593,8
1461,25301,12
19966,13946,6
11102,53901,11
29302,34128,14
7405,3431,9
33019,5911,11
30938,48647,10
20186,36863,14
3269,24629,0
5756,10429,3
7648,33672,2
23798,30844,15
46355,33396,10
1817,18069,8
12577,50837,7
45096,28498,10
54345,43996,8
23538,8370,8
53087,2546,5
21511,35986,5
59208,36108,7
1054,4571,14
936,54841,13
30648,31291,13
34834,37863,11
11472,53846,8
58587,52916,4
31657,5672,9
20755,31960,4
43597,17808,10
39558,25596,5
1259,54110,3
58414,46705,6
2119,20776,13
45411,41319,11
2110,36577,5
56653,15998,14
6532,52017,13
2425,6847,8
36822,2317,5
51160,38303,9
50135,4755,9
39559,50679,11
9450,55400,5
51404,32830,4
44512,5696,15
51383,59099,4
56415,40334,4
29596,28371,11
29269,12179,12
43,10313,13
19684,7842,11
32768,46601,3
57758,31927,13
53358,46657,11
19973,52409,5
7242,44344,2
37770,59565,15
43725,45528,16
32603,1003,6
45725,55056,2
23846,55132,10
14587,24330,9
17724,2671,10
51996,37157,9
20331,50271,7
10967,42239,8
45188,30208,16
18647,16496,8
43012,19642,10
53456,43850,11
22065,39827,9
14766,10407,8
58203,17337,2
47061,44931,16
32513,400,6
43824,7275,9
6376,59954,10
27123,14981,5
18150,26177,17
4627,622,14
26022,2876,9
48474,46878,7
54302,14491,5
15012,31138,5
13488,32134,8
32627,3116,9
34982,55741,15
14121,32770,10
26378,11153,7
594,32455,14
13117,43465,0
31142,30199,15
29564,19766,9
31545,3681,10
18032,5923,9
9314,38792,13
11997,35466,7
18325,41281,12
37345,24426,11
40718,2266,7
51869,2147,2
20771,13522,10
9288,59441,8
15172,18602,16
26645,26276,9
31168,44279,12
9966,9571,7
32671,21483,12
20003,18794,3
36567,19101,12
20302,33205,9
43617,9856,3
2191,6943,8
1598,28205,15
35587,26220,10
53095,42886,9
51301,59965,1
56698,50792,11
2306,21733,9
8813,48589,9
37697,22982,6
57641,1645,6
18056,4361,8
16388,2620,14
51864,53470,13
5419,21079,11
42690,51266,9
51562,14275,8
37649,43630,5
40727,14746,8
7495,9926,7
14601,40889,13
53149,2783,6
17821,59342,2
44069,8412,12
10716,16331,11
17495,19402,7
35574,12938,5
5770,32028,10
50743,48310,11
56284,28869,15
41347,44607,17
36561,43362,13
38322,4243,12
26076,19043,15
1055,13398,4
43043,46829,8
17738,29837,2
14478,50523,8
56247,14485,9
13313,29117,9
48996,53608,11
26298,252,2
22182,2479,9
51731,37713,12
58015,28015,1
26960,9334,9
40372,35834,16
37711,5037,9
54069,21412,16
40880,39517,8
16165,9528,13
54343,29785,6
7568,23460,9
7153,7825,10
36529,11621,10
20537,37308,5
40751,7931,13
29860,56058,7
8349,48414,0
54288,30415,14
52125,54013,9
33167,43365,15
58560,7237,1
59457,30406,9
5275,36098,1
23342,43105,3
51428,17261,10
42604,1975,12
16415,57835,4
19456,49683,9
43628,58049,11
50238,5754,15
19723,36411,13
55243,43934,13
58662,42425,5
39533,42257,4
32505,37800,7
56269,17296,14
13403,41022,7
9749,41016,13
52402,11436,6
31895,39475,6
6210,7572,5
55501,58966,3
18264,23429,6
10916,45635,6
30470,47093,17
24642,3066,12
33861,59581,9
35641,38666,10
32527,14312,8
53575,14193,4
16466,44823,6
12119,48547,0
24665,56938,7
8051,23559,2
47382,38330,3
40315,58208,5
7460,50691,8
30059,16550,10
32580,9303,10
18134,37786,9
11212,14102,9
9107,19290,9
43217,24827,10
13971,24690,11
28045,21471,17
7745,56417,7
24265,35865,1
14855,23277,3
55619,14074,13
27616,35754,15
52157,15784,12
28117,26680,12
4743,22612,9
36994,12259,0
345,3726,7
16032,53428,11
50104,20971,13
11221,27419,6
56897,27191,16
1363,48693,8
18843,50860,15
14503,22445,1
43914,10800,14
29065,49448,11
9768,7107,9
17443,1013,15
5932,19053,2
17381,5990,6
42865,13870,4
42877,30033,6
50540,8992,6
20926,36170,5
39577,3889,7
14730,59616,9
35947,29123,6
41438,40033,3
15229,7250,10
1860,24347,3
28124,25652,13
28367,4917,4
34240,17338,9
45289,55010,8
44967,23208,5
18955,2124,11
8486,8592,10
14605,46078,14
46719,22527,15
48659,27918,13
51479,6685,2
37404,44461,8
36725,8519,11
35205,35944,9
45306,38320,9
48303,41402,6
49524,35564,12
6734,44133,11
33512,12488,5
27164,33962,12
45855,31664,4
6394,40509,1
39587,18453,5
47688,17675,10
53767,23560,12
12671,35279,3
4366,30192,13
38621,13277,9
53290,23851,3
10252,36164,5
37321,29974,10
20276,33259,5
29516,7658,8
30562,57513,17
20428,46716,9
44262,54450,13
2932,50635,7
58118,43748,12
57282,38831,8
6715,39904,10
2125,9255,5
16320,4092,11
39763,18591,9
2440,21574,1
58749,38672,11
40557,34340,12
37538,46467,13
7562,23440,14
53848,48607,8
9776,54959,8
19431,44132,12
45492,1346,7
13999,12300,9
52954,38382,16
59847,27512,0
47751,23119,4
625,48002,13
22332,35833,12
57398,4884,3
16195,37431,12
22932,28946,0
14907,19948,13
51905,43548,9
59678,42146,10
35706,821,9
7959,6253,11
27801,15341,13
842,38269,11
23706,45047,8
54544,22725,10
2901,25480,11
47390,14433,13
45194,46280,11
39294,17825,15
13663,25614,11
18115,12843,6
31417,46783,11
47013,48640,10
11670,28878,5
54625,53480,11
30031,32238,5
39237,11560,3
41092,48424,13
45730,50407,1
54073,54371,3
53261,11962,11
49663,31797,15
39709,32427,6
43946,45894,10
10960,23729,12
20087,18101,10
54733,696,8
2621,21241,6
37253,44009,13
43334,8426,13
34232,35615,10
46622,46582,4
3148,7351,13
41191,37668,2
41506,3435,3
6139,20277,13
36931,28041,3
44081,34122,14
35326,30636,14
6171,55043,13
38761,46986,9
23698,58944,8
52045,16733,5
16140,9956,10
5418,18965,11
15918,13993,8
32815,36551,6
37989,16578,6
17430,33821,3
24415,6181,8
34395,45475,7
39205,23618,10
7,17398,12
28449,48837,6
7746,56431,10
11445,18550,6
51613,56473,5
22565,3667,5
29376,2886,10
39580,767,10
57543,14114,7
13002,37808,17
19607,50867,14
34258,22698,15
40308,31116,7
51040,46029,6
53371,6252,3
54550,12958,16
13679,679,11
56605,17050,1
49365,53181,15
23210,34424,4
30680,24608,11
33491,6349,5
2824,34401,2
6523,20947,8
41663,19647,14
20177,26939,2
41182,32692,8
40314,12658,9
1392,3579,14
9611,12472,12
37564,52905,9
1746,15789,8
6403,33872,11
2699,53800,8
27636,14248,14
19112,14928,13
17530,12053,10
39610,49679,15
41806,1757,9
27526,23892,6
20918,35073,12
40208,34044,9
50658,14138,10
16932,40088,6
12469,37785,10
6343,24660,11
25517,5602,4
33106,27594,9
13713,33815,8
32070,3351,5
8058,24322,3
4722,14856,5
20248,35605,18
4844,56343,6
30183,53790,5
35617,51805,14
20421,7774,18
35795,4026,15
58676,45326,15
20897,59280,12
45369,3771,10
8410,23980,6
2565,40956,4
17524,18053,7
4045,31336,18
25308,742,11
47543,32203,8
51536,52520,3
18251,12691,9
55365,9094,13
30923,31550,7
20352,48298,15
56941,20591,0
51151,43346,9
5056,21166,6
47762,28994,14
38642,59304,13
15917,36526,11
23903,55536,11
48283,32148,8
27905,32809,8
32773,9214,8
40284,44689,4
43927,27163,10
58958,38211,6
13231,36734,0
209,33231,1
10449,40246,9
30359,1200,8
37429,23544,9
23198,45926,7
54481,449,9
26684,21540,16
48232,52802,3
14092,25861,3
18671,5474,15
17733,48161,9
39438,45915,12
28146,21992,8
55597,17991,8
18058,27687,14
58444,18332,11
22357,7755,11
16514,30335,8
42025,35888,12
30131,31163,7
51267,53727,11
43325,46808,14
24706,37118,3
44441,41315,6
50265,18736,10
39874,42136,0
12835,51258,12
4221,28891,14
12416,5812,6
21706,8848,13
16262,25546,9
14049,28639,11
51722,33637,8
20708,39390,10
39679,46854,9
21383,7595,13
59963,25206,7
49658,55318,9
38441,7286,3
27186,38490,3
658,34650,8
33094,16058,4
36346,39741,7
628,33002,11
50543,55160,6
29091,19032,13
57456,23245,7
6839,35275,2
30816,10485,9
27228,57099,12
6680,15129,13
15835,34542,2
17925,57032,8
14238,59686,8
16255,1365,7
7115,40389,8
13884,156,1
1555,41765,12
33100,47920,11
47289,28384,5
7298,58383,13
52386,7988,8
957,3956,1
47667,57369,7
40090,44227,3
48954,36594,3
7043,53173,3
9826,58712,6
19463,35421,11
16340,3803,11
14510,40266,2
37060,40540,12
55453,14980,6
50303,44457,9
56990,56069,7
37695,56556,8
50282,27330,5
54590,42536,12
30561,32371,5
57980,33856,8
21280,10468,9
24922,51445,8
24944,14979,11
18670,56260,9
44013,32821,13
24688,9308,10
12815,1505,10
22299,23488,12
3596,32785,3
20168,1362,14
15530,8670,2
59425,53803,5
3606,46046,4
18191,40058,8
34225,22918,13
29235,36823,7
279,17761,3
59737,12175,11
20823,39830,9
57024,40628,18
58241,11832,8
46575,8849,8
33184,9531,7
36573,56323,11
8922,12680,3
49826,8791,10
32946,845,5
13994,36375,4
4019,34089,12
4392,14839,11
24059,25590,6
13245,33604,12
19761,29211,6
11634,29812,2
20898,58344,10
3340,49067,6
12944,34350,14
50591,41296,4
27295,47261,18
35731,25607,15
21468,33013,8
5983,3039,5
22964,49890,8
11761,17294,13
51374,3837,8
49259,14095,15
59205,18439,17
12303,18215,5
46357,45025,8
3616,45688,17
3853,15342,5
17576,47631,10
53452,10643,8
23713,39633,13
56576,49010,10
50991,24246,11
57929,58295,7
49079,28299,8
48355,44538,10
46828,3944,14
22850,9828,7
29708,22324,13
883,58023,11
31431,35627,9
2499,4897,9
7579,11176,12
38077,12011,1
58920,20921,16
11259,5854,7
54298,41650,13
47249,23366,11
59083,27279,10
49647,45766,4
6991,23932,7
33217,2508,8
22908,2141,15
34820,43326,10
52798,34589,11
3335,52054,12
4709,44934,8
21681,1535,1
56940,44440,3
51337,44653,6
49045,33378,7
32435,45585,10
39719,36182,10
44533,6799,12
42620,30924,11
48584,36382,10
27643,7563,3
57836,59439,7
8096,36035,9
27338,28937,8
18033,31364,15
23572,59580,7
26866,52038,6
15489,24260,16
19518,9723,9
29020,32342,15
6204,12191,8
31509,2179,3
27575,14441,12
16504,54619,8
52251,29873,2
18875,13977,11
45034,11053,12
54693,13500,5
45347,35246,10
48909,43621,11
49873,51284,11
43260,7645,14
16826,12252,15
25351,56059,10
20200,42856,11
6768,34384,3
20721,49210,3
17021,6984,13
52212,48703,10
38361,36937,3
29827,33473,8
35503,24669,13
13124,34709,7
49614,20278,5
47853,37147,16
24666,32864,13
29311,40485,9
39965,41136,8
49332,9695,8
25574,13088,11
40518,26112,10
33751,55979,14
14340,5921,2
39642,53702,16
15091,33957,15
29278,59801,7
31167,58407,15
48896,53656,3
17231,12667,7
55237,53059,16
17703,38606,15
38323,54861,8
17521,36859,10
57639,21447,8
21051,10223,2
16892,40249,3
12907,17489,2
50715,33036,16
30352,23879,3
29138,40617,8
22833,24714,2
47742,43298,6
6133,20082,4
7332,41996,11
24293,32042,4
45991,44266,5
10561,14968,16
12475,19385,15
3959,47753,16
33590,22329,8
2435,38131,4
44645,3357,11
44465,3870,12
9406,34172,0
17373,17756,15
26300,34826,1
25106,12515,12
48953,54326,6
2327,26024,5
12842,59731,6
12989,21445,18
45865,15983,14
8985,35699,2
16506,18231,8
44251,12153,7
44295,8972,5
20928,17055,8
30609,38162,2
52733,11175,17
57200,45985,16
25988,46030,17
23867,18446,14
25501,36445,17
36782,40255,14
59018,41200,16
16315,8930,9
22175,32878,17
41660,54951,9
5873,36295,8
41911,19774,2
18471,36197,7
3915,3007,12
41852,9489,3
36223,32742,8
5571,45541,2
34550,13680,12
42871,648,1
41117,24502,7
7123,21572,10
23622,18782,11
46058,7786,1
173,23836,10
27335,4620,10
57969,28251,7
39392,11800,8
9065,24291,10
47572,55643,5
17440,2972,15
30206,10539,12
54551,10205,3
15939,19449,12
3741,8503,11
40380,21617,7
11811,10985,3
17033,58480,14
28693,44784,5
18730,48859,7
30358,38486,14
56455,15958,8
5349,43457,13
40146,12362,9
11992,19878,12
13164,10854,4
39335,108,5
19896,590,10
37528,20778,13
754,34070,4
55538,13898,13
58538,51617,5
25425,5018,9
57683,15633,10
47892,2019,10
9746,29539,9
21872,292,13
53757,48559,11
39907,59930,6
5838,1894,5
9108,13232,9
33092,55248,6
11754,7046,3
34787,34737,8
13761,50340,5
47273,5369,10
47266,42032,11
58388,13833,2
57266,28809,1
48653,56982,9
47174,20269,8
18799,8785,8
4774,32105,15
53438,55544,16
39751,45493,16
20373,17665,6
54064,37970,9
5224,38622,13
17708,16271,16
54374,14738,7
42740,11739,6
35804,48553,13
24232,7441,13
8973,30696,13
16870,28370,10
27781,51717,5
44155,27722,11
20193,20191,17
43287,59100,6
29345,59650,9
15806,14901,8
39656,26898,7
32802,17080,6
21837,12414,4
59997,30847,6
19980,21246,9
4638,19075,6
13957,27588,7
53256,41890,6
24147,19353,13
51893,22408,7
11366,22051,13
53074,56336,8
17323,51273,11
21065,20593,9
43837,9125,13
50782,39467,7
5556,32358,7
58293,26444,9
48540,10546,13
10339,55283,11
30613,57152,13
29778,15949,14
49940,12608,6
18021,3532,10
43196,31115,12
29207,9634,8
23393,11196,13
55424,5714,5
22291,51574,15
21043,48851,8
27290,20355,3
12940,35807,14
44035,8090,10
31990,40949,3
38276,22591,9
59167,176,11
24382,32376,10
23357,22078,12
29268,11496,9
